id;name;geoid;geoname;value;datetime
10037;Generación medida Eólica;23;Cádiz;1007.55;2015-06-05T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1028.626;2015-06-05T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1038.276;2015-06-05T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1022.742;2015-06-05T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1021.143;2015-06-05T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1022.598;2015-06-05T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;976.272;2015-06-05T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;961.534;2015-06-05T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;963.714;2015-06-05T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;961.925;2015-06-05T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;935.796;2015-06-05T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;885.786;2015-06-05T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;795.579;2015-06-06T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;655.575;2015-06-06T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;651.434;2015-06-06T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;722.142;2015-06-06T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;774.616;2015-06-06T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;738.173;2015-06-06T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;778.492;2015-06-06T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;820.149;2015-06-06T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;902.63;2015-06-06T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;879.458;2015-06-06T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;853.788;2015-06-06T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;933.627;2015-06-06T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;884.568;2015-06-06T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;892.133;2015-06-06T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;965.422;2015-06-06T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;916.542;2015-06-06T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;951.994;2015-06-06T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;984.478;2015-06-06T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1052.821;2015-06-06T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;985.469;2015-06-06T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1071.363;2015-06-06T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1082.002;2015-06-06T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1063.516;2015-06-06T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1037.042;2015-06-06T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1035.644;2015-06-07T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;938.97;2015-06-07T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;994.886;2015-06-07T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1070.251;2015-06-07T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1044.572;2015-06-07T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;923.128;2015-06-07T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;905.924;2015-06-07T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;879.24;2015-06-07T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;838.357;2015-06-07T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;883.396;2015-06-07T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;924.529;2015-06-07T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;993.352;2015-06-07T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1024.186;2015-06-07T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1054.396;2015-06-07T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1091.866;2015-06-07T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1073.094;2015-06-07T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1066.252;2015-06-07T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1061.088;2015-06-07T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1029.248;2015-06-07T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1048.094;2015-06-07T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1023.136;2015-06-07T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;932.853;2015-06-07T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;980.578;2015-06-07T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1008.438;2015-06-07T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1001.508;2015-06-08T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;916.307;2015-06-08T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;803.967;2015-06-08T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;661.457;2015-06-08T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;591.933;2015-06-08T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;441.873;2015-06-08T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;579.915;2015-06-08T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;764.214;2015-06-08T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;816.327;2015-06-08T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;937.373;2015-06-08T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;815.331;2015-06-08T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;761.934;2015-06-08T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;657.313;2015-06-08T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;632.853;2015-06-08T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;718.615;2015-06-08T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;742.884;2015-06-08T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;777.647;2015-06-08T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;710.571;2015-06-08T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;672.828;2015-06-08T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;582.577;2015-06-08T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;454.491;2015-06-08T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;374.056;2015-06-08T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;268.425;2015-06-08T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;206.508;2015-06-08T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;169.95;2015-06-09T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;143.221;2015-06-09T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;126.794;2015-06-09T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;92.639;2015-06-09T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;63.145;2015-06-09T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;39.346;2015-06-09T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;44.802;2015-06-09T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;55.829;2015-06-09T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;46.589;2015-06-09T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;37.149;2015-06-09T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;27.468;2015-06-09T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;20.309;2015-06-09T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;16.114;2015-06-09T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;33.072;2015-06-09T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;72.327;2015-06-09T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;98.376;2015-06-09T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;80.898;2015-06-09T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;117.701;2015-06-09T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;104.197;2015-06-09T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;74.165;2015-06-09T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;33.458;2015-06-09T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;11.089;2015-06-09T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;2.547;2015-06-09T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1.138;2015-06-09T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;3.716;2015-06-10T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;2.209;2015-06-10T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1.32;2015-06-10T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;0.007;2015-06-10T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;0.108;2015-06-10T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;0.954;2015-06-10T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;0.89;2015-06-10T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1.633;2015-06-10T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1.02;2015-06-10T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;0.959;2015-06-10T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;7.507;2015-06-10T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;22.045;2015-06-10T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;36.126;2015-06-10T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;27.75;2015-06-10T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;32.701;2015-06-10T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;61.642;2015-06-10T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;70.34;2015-06-10T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;113.646;2015-06-10T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;152.709;2015-06-10T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;175.305;2015-06-10T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;95.387;2015-06-10T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;48.357;2015-06-10T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;15.867;2015-06-10T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;29.069;2015-06-10T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;36.423;2015-06-11T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;42.828;2015-06-11T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;41.932;2015-06-11T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;55.763;2015-06-11T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;87.021;2015-06-11T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;106.794;2015-06-11T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;71.987;2015-06-11T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;50.723;2015-06-11T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;80.36;2015-06-11T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;128.393;2015-06-11T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;139.331;2015-06-11T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;164.271;2015-06-11T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;138.514;2015-06-11T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;197.608;2015-06-11T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;210.624;2015-06-11T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;201.365;2015-06-11T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;263.79;2015-06-11T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;302.73;2015-06-11T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;211.969;2015-06-11T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;221.11;2015-06-11T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;222.15;2015-06-11T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;180.46;2015-06-11T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;137.884;2015-06-11T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;137.38;2015-06-11T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;148.979;2015-06-12T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;111.637;2015-06-12T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;74.094;2015-06-12T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;80.556;2015-06-12T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;97.077;2015-06-12T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;100.712;2015-06-12T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;99.331;2015-06-12T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;95.988;2015-06-12T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;126.493;2015-06-12T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;197.255;2015-06-12T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;277.917;2015-06-12T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;418.823;2015-06-12T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;453.056;2015-06-12T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;320.744;2015-06-12T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;315.437;2015-06-12T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;213.981;2015-06-12T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;283.842;2015-06-12T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;272.88;2015-06-12T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;215.764;2015-06-12T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;168.906;2015-06-12T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;138.636;2015-06-12T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;80.4;2015-06-12T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;71.633;2015-06-12T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;81.983;2015-06-12T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;82.073;2015-06-13T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;99.892;2015-06-13T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;120.988;2015-06-13T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;135.085;2015-06-13T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;126.64;2015-06-13T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;125.363;2015-06-13T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;122.388;2015-06-13T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;140.433;2015-06-13T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;104.273;2015-06-13T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;92.42;2015-06-13T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;68.135;2015-06-13T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;136.88;2015-06-13T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;286.555;2015-06-13T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;377.916;2015-06-13T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;356.323;2015-06-13T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;360.426;2015-06-13T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;368.886;2015-06-13T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;391.655;2015-06-13T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;408.918;2015-06-13T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;400.774;2015-06-13T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;324.711;2015-06-13T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;203.885;2015-06-13T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;142.333;2015-06-13T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;150.57;2015-06-13T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;174.933;2015-06-14T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;153.826;2015-06-14T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;127.092;2015-06-14T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;109.928;2015-06-14T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;69.611;2015-06-14T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;35.981;2015-06-14T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;18.665;2015-06-14T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;15.855;2015-06-14T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;11.137;2015-06-14T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;16.01;2015-06-14T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;38.569;2015-06-14T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;20.577;2015-06-14T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;40.728;2015-06-14T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;34.493;2015-06-14T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;149.152;2015-06-14T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;313.61;2015-06-14T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;518.638;2015-06-14T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;610.327;2015-06-14T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;571.579;2015-06-14T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;491.095;2015-06-14T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;349.054;2015-06-14T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;192.713;2015-06-14T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;111.185;2015-06-14T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;80.24;2015-06-14T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;83.72;2015-06-15T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;104.247;2015-06-15T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;77.696;2015-06-15T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;96.219;2015-06-15T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;155.101;2015-06-15T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;87.929;2015-06-15T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;48.555;2015-06-15T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;27.396;2015-06-15T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;19.371;2015-06-15T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;22.813;2015-06-15T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;14.155;2015-06-15T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;16.813;2015-06-15T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;55.241;2015-06-15T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;139.999;2015-06-15T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;324.3;2015-06-15T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;350.048;2015-06-15T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;406.385;2015-06-15T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;486.47;2015-06-15T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;508.28;2015-06-15T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;450.787;2015-06-15T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;361.446;2015-06-15T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;186.314;2015-06-15T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;82.924;2015-06-15T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;58.915;2015-06-15T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;46.564;2015-06-16T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;31.155;2015-06-16T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;24.548;2015-06-16T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;24.892;2015-06-16T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;16.204;2015-06-16T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;9.48;2015-06-16T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;9.586;2015-06-16T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;18.676;2015-06-16T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;17.099;2015-06-16T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;14.23;2015-06-16T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;9.981;2015-06-16T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;9.647;2015-06-16T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;20.382;2015-06-16T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;42.133;2015-06-16T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;70.218;2015-06-16T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;81.606;2015-06-16T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;119.409;2015-06-16T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;150.059;2015-06-16T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;192.305;2015-06-16T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;166.608;2015-06-16T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;118.668;2015-06-16T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;43.32;2015-06-16T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;26.013;2015-06-16T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;18.571;2015-06-16T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;27.034;2015-06-17T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;48.941;2015-06-17T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;98.17;2015-06-17T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;200.856;2015-06-17T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;292.698;2015-06-17T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;217.916;2015-06-17T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;172.98;2015-06-17T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;193.362;2015-06-17T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;265.985;2015-06-17T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;317.963;2015-06-17T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;342.04;2015-06-17T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;385.173;2015-06-17T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;520.937;2015-06-17T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;574.689;2015-06-17T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;578.431;2015-06-17T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;620.483;2015-06-17T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;637.47;2015-06-17T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;654.3;2015-06-17T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;652.389;2015-06-17T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;621.897;2015-06-17T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;536.284;2015-06-17T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;554.74;2015-06-17T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;640.6;2015-06-17T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;620.73;2015-06-17T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;592.754;2015-06-18T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;603.494;2015-06-18T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;691.133;2015-06-18T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;761.306;2015-06-18T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;842.654;2015-06-18T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;933.504;2015-06-18T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;886.864;2015-06-18T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;857.533;2015-06-18T07:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;879.929;2015-06-18T08:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;948.149;2015-06-18T09:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1015.728;2015-06-18T10:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1025.964;2015-06-18T11:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1030.668;2015-06-18T12:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1047.923;2015-06-18T13:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1052.395;2015-06-18T14:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1070.84;2015-06-18T15:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1086.578;2015-06-18T16:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1060.039;2015-06-18T17:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;1014.608;2015-06-18T18:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;970.729;2015-06-18T19:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;968.638;2015-06-18T20:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;938.908;2015-06-18T21:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;934.413;2015-06-18T22:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;981.443;2015-06-18T23:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;961.824;2015-06-19T00:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;940.35;2015-06-19T01:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;874.683;2015-06-19T02:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;755.627;2015-06-19T03:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;599.965;2015-06-19T04:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;511.626;2015-06-19T05:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;477.497;2015-06-19T06:00:00+02:00
10037;Generación medida Eólica;23;Cádiz;401.769;2015-06-19T07:00:00+02:00
